Timestamp,Team Name,Puzzle name,Answer,Status,Puzzle Points,Cumulative Points
1/17/16 3:07,Knock Knock,Dreamtime Day 5 Meta,OUTCHAW,NOT CORRECT,0,750
1/17/16 3:08,Knock Knock,Dreamtime Day 5 Meta,OUTCLEW,NOT CORRECT,0,750
1/17/16 3:08,Knock Knock,Dreamtime Day 5 Meta,OUTCRAW,NOT CORRECT,0,750
1/17/16 3:08,Frumious Bandersnatch,So Smart,FORDABLE,NOT CORRECT,0,400
1/17/16 3:09,BELPEBAP,The Contest,LADEN,CORRECT,5,90
1/17/16 3:10,Grand Unified Theory of Love,Obedience Training,GOOFPROOF BREEDERS,CORRECT,10,105
1/17/16 3:10,Knock Knock,"The Shunned, Cyclopean Postcards",mohandas gandhi,NOT CORRECT,0,750
1/17/16 3:10,Left out,Endymion,SUNBEAM ALARM,NOT CORRECT,0,1100
1/17/16 3:10,Central Services,Thinking Caps,niche,CORRECT,5,545
1/17/16 3:13,Knock Knock,"The Shunned, Cyclopean Postcards",benkingsley,NOT CORRECT,0,750
1/17/16 3:13,Knock Knock,"The Shunned, Cyclopean Postcards",kingsley,NOT CORRECT,0,750
1/17/16 3:15,Palindrome,Time Suck,Transportation Security Administration,NOT CORRECT,0,955
1/17/16 3:17,Hunches in Bunches,Dreamtime,laughlikeacrazykookaburra,CORRECT,25,650
1/17/16 3:17,Left out,Lesser Works,quarter after one,CORRECT,10,1110
1/17/16 3:17,Knock Knock,Follow the Pipes,basements,NOT CORRECT,0,750
1/17/16 3:18,Left out,Sleeping Gypsy,Cry Omaha,NOT CORRECT,0,1110
1/17/16 3:18,Sunscreen,See Spot Run,AGFA,CORRECT,5,50
1/17/16 3:19,Knock Knock,"The Shunned, Cyclopean Postcards",GANDHI,NOT CORRECT,0,750
1/17/16 3:19,Sunscreen,Obedience Training,goofproof breeders,CORRECT,10,60
1/17/16 3:19,The Providence Transplantations,Boxes(TM),GRAY DRAB,CORRECT,5,475
1/17/16 3:20,‰Ïö‰Ïö‰Ïö Galactic Trendsetters ‰Ïö‰Ïö‰Ïö,Quantum Minesweeper,ROOK JETPILOT,NOT CORRECT,0,725
1/17/16 3:21,The Providence Transplantations,Toll Bridges,REAL DRAG,NOT CORRECT,0,475
1/17/16 3:22,Left out,Endymion,RUN SOLAR LAMP,NOT CORRECT,0,1110
1/17/16 3:22,Not So Great Ideas,Formulating Teams,yehudai,NOT CORRECT,0,145
1/17/16 3:22,Codex Rotundus,All History Is Local,HILLTOP,CORRECT,10,920
1/17/16 3:22,Frumious Bandersnatch,So Smart,BANDEROL,CORRECT,5,405
1/17/16 3:25,Hunches in Bunches,Rip van Winkle,balldrop,NOT CORRECT,0,650
1/17/16 3:27,Codex Rotundus,Disappointment,SICKBAY,CORRECT,10,930
1/17/16 3:28,Metaphysical Plant,Provision,PLUMPEST,CORRECT,10,870
1/17/16 3:28,Death And Mayhem,"The Spectral, Daemoniac Web of Links",LAMSUET,NOT CORRECT,0,925
1/17/16 3:29,The Providence Transplantations,Toll Bridges,RAIL YARD,CORRECT,5,480
1/17/16 3:29,Super Team Awesome,Quest for the Truth,implausibilities,CORRECT,10,515
1/17/16 3:30,Knock Knock,The Lost Dream,BROWN NUMBERS,CORRECT,5,755
1/17/16 3:30,Up Late,Dreamtime,laugh like a crazy kookaburra,CORRECT,25,670
1/17/16 3:30,Left out,Time Suck,GAMMA,CORRECT,10,1120
1/17/16 3:31,Setec Astronomy,Trivial Mathematics,Composite,NOT CORRECT,0,1000
1/17/16 3:31,Palindrome,Provision,rugulach,NOT CORRECT,0,955
1/17/16 3:31,Hunches in Bunches,Rip van Winkle,dropball,CORRECT,25,675
1/17/16 3:31,Knock Knock,Dreamtime Day 5 Meta,OUTCOMW,NOT CORRECT,0,755
1/17/16 3:31,Death And Mayhem,"The Spectral, Daemoniac Web of Links",CHILDCATCHER,CORRECT,10,935
1/17/16 3:32,The Providence Transplantations,Dreamtime Day 4 Meta,DERANGED,NOT CORRECT,0,480
1/17/16 3:33,Death And Mayhem,Field Scribe,SOLDIER,NOT CORRECT,0,935
1/17/16 3:33,Knock Knock,Dreamtime Day 5 Meta,OUTCOME,CORRECT,10,765
1/17/16 3:33,Up Late,Dreamtime,laugh like a crazy kookaburra,CORRECT - DUPLICATE,0,670
1/17/16 3:34,Death And Mayhem,"The Tenebrous, Stygian Test of Knowledge",STREETURCHIN,CORRECT,10,945
1/17/16 3:34,Left out,Endymion,RUN A HEAT LAMP,NOT CORRECT,0,1120
1/17/16 3:35,Left out,Satellite Navigation,CLINE ST TURN,NOT CORRECT,0,1120
1/17/16 3:35,Knock Knock,Dreamtime Day 5 Meta,OUTCOME,CORRECT - DUPLICATE,0,765
1/17/16 3:39,The Providence Transplantations,Dreamtime Day 4 Meta,GARDENED,NOT CORRECT,0,480
1/17/16 3:40,Knock Knock,Dreamtime Day 2 Meta,SWEETENED,NOT CORRECT,0,765
1/17/16 3:41,The Providence Transplantations,Dreamtime Day 4 Meta,DANGERED,NOT CORRECT,0,480
1/17/16 3:42,Setec Astronomy,The Man in the Moon,powderize,NOT CORRECT,0,1000
1/17/16 3:43,Metaphysical Plant,Believe,PARADOX,CORRECT,10,880
1/17/16 3:43,Black Dynamite,Worrying Ziggurats,"Weird at last, weird at last! God almighty, weird at last!",NOT CORRECT,0,60
1/17/16 3:45,The Providence Transplantations,Dreamtime Day 4 Meta,GANDERED,CORRECT,10,490
1/17/16 3:45,Knock Knock,Dreamtime Day 2 Meta,ENCHANTED,NOT CORRECT - DUPLICATE,0,765
1/17/16 3:45,Left out,Zodiac Quest,WIZARD,NOT CORRECT,0,1120
1/17/16 3:46,Left out,Zodiac Quest,LIZARD,NOT CORRECT,0,1120
1/17/16 3:48,Left out,Zodiac Quest,VIZIER,NOT CORRECT,0,1120
1/17/16 3:48,Codex Rotundus,Luna Park,BENDLET,CORRECT,10,940
1/17/16 3:48,Knock Knock,Dreamtime Day 2 Meta,ENTRANCED,NOT CORRECT,0,765
1/17/16 3:50,Left out,Satellite Navigation,LEFT TURN,CORRECT,10,1130
1/17/16 3:51,Left out,Endymion,RUN THE HEAT LAMP,NOT CORRECT,0,1130
1/17/16 3:52,Test Solution Please Ignore,Travelogue,COUNTRY SUNRISE,CORRECT,5,295
1/17/16 3:53,The Providence Transplantations,Dreamtime,SHAKE,NOT CORRECT,0,490
1/17/16 3:53,Left out,Some Assembly Required (SAR),his,NOT CORRECT,0,1130
1/17/16 3:55,Setec Astronomy,Trivial Mathematics,Nonprimes,NOT CORRECT,0,1000
1/17/16 3:55,Death And Mayhem,Disappointment,RINGPOP,NOT CORRECT,0,945
1/17/16 3:56,Palindrome,Trivial Mathematics,nonprime,NOT CORRECT,0,955
1/17/16 3:56,Super Team Awesome,Zodiac Quest,jacuzzi,NOT CORRECT,0,515
1/17/16 3:57,‰Ïö‰Ïö‰Ïö Galactic Trendsetters ‰Ïö‰Ïö‰Ïö,Follow the Pipes,somaliland,NOT CORRECT,0,725
1/17/16 3:58,Left out,Endymion,run a headlamp,NOT CORRECT,0,1130
1/17/16 3:58,Knock Knock,King Arthur,FLIP TABLE,NOT CORRECT,0,765
1/17/16 3:58,Knock Knock,King Arthur,DROP TABLE,NOT CORRECT,0,765
1/17/16 3:59,Left out,Some Assembly Required (SAR),RIGHT ANGLE,NOT CORRECT,0,1130
1/17/16 3:59,Libra Complexity,Emergency Deportation,elmswell,CORRECT,10,80
1/17/16 3:59,Hunches in Bunches,Rhythms Of The Season,AWAYINAMANGER,NOT CORRECT,0,675
1/17/16 3:59,Hunches in Bunches,Dreamtime Day 5 Meta,OUTCOME,CORRECT,10,685
1/17/16 3:59,Eunoia,"1, 2, 3",REPUTATION,NOT CORRECT,0,80
1/17/16 4:00,Left out,Gravitational Pull,LAMBDA,NOT CORRECT,0,1130
1/17/16 4:01,Palindrome,The Man in the Moon,powerize,NOT CORRECT,0,955
1/17/16 4:01,Palindrome,Sleeping Gypsy,bite off ear,CORRECT,25,980
1/17/16 4:02,Palindrome,Sleeping Gypsy,BITE OFF EARRING,NOT CORRECT,0,980
1/17/16 4:03,Metaphysical Plant,Ysera,PENULTIMATES,NOT CORRECT,0,880
1/17/16 4:03,Black Dynamite,Worrying Ziggurats,Last Song,NOT CORRECT,0,60
1/17/16 4:03,Random Name Generator,Sleeping Beauty,PHANTOM OF THE OPERA,NOT CORRECT,0,415
1/17/16 4:03,wafflehaÌ_s,Sleeping Beauty,eerier,NOT CORRECT,0,445
1/17/16 4:03,Knock Knock,King Arthur,POUND TABLE,NOT CORRECT,0,765
1/17/16 4:04,Palindrome,Sculptural Disassembly,elusive,NOT CORRECT,0,980
1/17/16 4:04,Left out,It Is What It is,eclipse,NOT CORRECT,0,1130
1/17/16 4:05,Metaphysical Plant,"The Foetid, Charnel Pie Charts",exclusion flag,NOT CORRECT,0,880
1/17/16 4:05,Palindrome,Sculptural Disassembly,abusive,CORRECT,10,990
1/17/16 4:06,Left out,Endymion,RUN THE UV LAMP,NOT CORRECT,0,1130
1/17/16 4:06,wafflehaÌ_s,The TV Puzzle,out for the season,CORRECT,10,455
1/17/16 4:07,Up Late,"The Gibbous, Non-Euclidean Program",We would like to received the artifacts now,NOT CORRECT,0,670
1/17/16 4:08,Knock Knock,King Arthur,FLIP TABLES,NOT CORRECT,0,765
1/17/16 4:09,Test Solution Please Ignore,Something For Everyone,FRANCOIS,NOT CORRECT,0,295
1/17/16 4:09,wafflehaÌ_s,Sleeping Beauty,retiree,NOT CORRECT,0,455
1/17/16 4:10,Knock Knock,The Scenic Route,BUILDUSPAGEBIO,NOT CORRECT,0,765
1/17/16 4:10,Knock Knock,The Scenic Route,BUILDUSPEGEBIO,NOT CORRECT,0,765
1/17/16 4:10,Codex Rotundus,Triptychs,THIRDLY,CORRECT,10,950
1/17/16 4:11,Rage Against the Dying of the Warehouse,Girl Talk,KARININGELANKER,CORRECT,10,715
1/17/16 4:12,Left out,Some Assembly Required (SAR),SHI,CORRECT,10,1140
1/17/16 4:12,Knock Knock,Dreamtime Day 2 Meta,asterids,NOT CORRECT,0,765
1/17/16 4:14,Super Team Awesome,Lost Skull,malloced,NOT CORRECT,0,515
1/17/16 4:14,Death And Mayhem,Field Scribe,PEPSI,NOT CORRECT,0,945
1/17/16 4:16,Left out,Wisdom is Eternal,LEARNING,NOT CORRECT,0,1140
1/17/16 4:16,Up Late,Quantum Minesweeper,purityindeath,CORRECT,10,680
1/17/16 4:17,Palindrome,The Man in the Moon,crt chaka powerize,NOT CORRECT,0,990
1/17/16 4:17,Knock Knock,King Arthur,TURN TABLE,NOT CORRECT,0,765
1/17/16 4:17,Super Team Awesome,Unimaginably Twisted Files,ZEROES,CORRECT,10,525
1/17/16 4:17,Left out,Zodiac Quest,PIAZZA,NOT CORRECT,0,1140
1/17/16 4:17,Libra Complexity,Crimes Against Cruciverbalism,ARC,NOT CORRECT,0,80
1/17/16 4:17,Left out,Endymion,run over a bump,CORRECT,25,1165
1/17/16 4:18,Not So Great Ideas,Always Amusing,A silly root,NOT CORRECT,0,145
1/17/16 4:18,Knock Knock,King Arthur,TABLE FLIP,NOT CORRECT,0,765
1/17/16 4:18,Left out,The Pernicious Revenge of Juno,BACKSLASH,CORRECT,10,1175
1/17/16 4:19,Metaphysical Plant,Ysera,DUMP COLD WATER,CORRECT,25,905
1/17/16 4:19,"Immoral, Illegal, and Fattening",World's Longest Diagramless,DOTDOTDOT,NOT CORRECT,0,805
1/17/16 4:20,‰Ïö‰Ïö‰Ïö Galactic Trendsetters ‰Ïö‰Ïö‰Ïö,"The Indescribable, Amorphous Cryptic",freedom,NOT CORRECT,0,725
1/17/16 4:20,Left out,Endymion,RUN OVER AND BUMP,NOT CORRECT,0,1175
1/17/16 4:20,Metaphysical Plant,Wanderer,MENDS,NOT CORRECT,0,905
1/17/16 4:20,Left out,Orbits,RING,NOT CORRECT,0,1175
1/17/16 4:21,Left out,Orbits,CIRCLE,NOT CORRECT,0,1175
1/17/16 4:22,Left out,Sleeping Beauty,KILL SER JAIME,NOT CORRECT,0,1175
1/17/16 4:22,Left out,It Is What It is,DISJUNCTION,NOT CORRECT,0,1175
1/17/16 4:23,Left out,Wisdom is Eternal,LAMBDA,NOT CORRECT,0,1175
1/17/16 4:23,Codex Rotundus,Quantum Minesweeper,PURITY IN DEATH,CORRECT,10,960
1/17/16 4:24,Left out,Wisdom is Eternal,caret,NOT CORRECT,0,1175
1/17/16 4:24,Knock Knock,Paint it Black,NOSEEUM,CORRECT,5,770
1/17/16 4:25,Left out,Gravitational Pull,smile,NOT CORRECT,0,1175
1/17/16 4:26,Super Team Awesome,High Rollers,madawell,NOT CORRECT,0,525
1/17/16 4:26,Frumious Bandersnatch,A Round at the Golf Course,LORDLIER,CORRECT,5,410
1/17/16 4:27,Codex Rotundus,Trivial Mathematics,ELEVEN,NOT CORRECT,0,960
1/17/16 4:28,Left out,Gravitational Pull,CATENARY,NOT CORRECT,0,1175
1/17/16 4:28,‰Ïö‰Ïö‰Ïö Galactic Trendsetters ‰Ïö‰Ïö‰Ïö,Quantum Minesweeper,"CAN YOU LIKE, UNTANGLE THE MINES. THAT WOULD BE GREAT.",NOT CORRECT,0,725
1/17/16 4:28,Knock Knock,Dreamtime Day 2 Meta,NEATENED,NOT CORRECT,0,770
1/17/16 4:29,Super Team Awesome,High Rollers,madewell,CORRECT,10,535
1/17/16 4:29,Death And Mayhem,"The Eldritch, Gambrel Scavenger Hunt",REVENGETRAGEDY,CORRECT,10,955
1/17/16 4:31,Setec Astronomy,The Pernicious Revenge of Juno,backslash,CORRECT,10,1010
1/17/16 4:31,BELPEBAP,Reaching for the Stars,lkjhh,NOT CORRECT,0,90
1/17/16 4:32,‰Ïö‰Ïö‰Ïö Galactic Trendsetters ‰Ïö‰Ïö‰Ïö,"The Indescribable, Amorphous Cryptic",boredom stream,NOT CORRECT,0,725
1/17/16 4:33,Metaphysical Plant,"The Spectral, Daemoniac Web of Links",child-catcher,CORRECT,10,915
1/17/16 4:33,Metaphysical Plant,"The Spectral, Daemoniac Web of Links",child catcher,CORRECT,10,925
1/17/16 4:33,Left out,Wisdom is Eternal,conjunction,NOT CORRECT,0,1175
1/17/16 4:34,Knock Knock,"Honey, I Shrunk the Hunt!",LITTLE BIG HORN,CORRECT,10,780
1/17/16 4:34,Knock Knock,CLICK TO WIN!!!,WINDOWPANES,CORRECT,10,790
1/17/16 4:35,Left out,Orbits,revolution,NOT CORRECT,0,1175
1/17/16 4:35,Super Team Awesome,Zodiac Quest,buzzard,NOT CORRECT,0,535
1/17/16 4:36,Codex Rotundus,Trivial Mathematics,PRIMES,NOT CORRECT,0,960
1/17/16 4:36,Left out,"identify, SORT, index, solve",TANZANIAN,NOT CORRECT,0,1175
1/17/16 4:36,‰Ïö‰Ïö‰Ïö Galactic Trendsetters ‰Ïö‰Ïö‰Ïö,"The Indescribable, Amorphous Cryptic",STREAM BOREDOM,NOT CORRECT,0,725
1/17/16 4:37,Left out,Orbits,halo,NOT CORRECT,0,1175
1/17/16 4:37,Knock Knock,Dreamtime Day 2 Meta,SUPERGENE,CORRECT,10,800
1/17/16 4:37,Knock Knock,Dreamtime Day 2 Meta,SUPERGENE,CORRECT - DUPLICATE,0,800
1/17/16 4:38,‰Ïö‰Ïö‰Ïö Galactic Trendsetters ‰Ïö‰Ïö‰Ïö,"The Indescribable, Amorphous Cryptic",TWITCH,NOT CORRECT,0,725
1/17/16 4:38,‰Ïö‰Ïö‰Ïö Galactic Trendsetters ‰Ïö‰Ïö‰Ïö,"The Indescribable, Amorphous Cryptic",TWITCHTV,NOT CORRECT,0,725
1/17/16 4:38,Knock Knock,Reaching for the Stars,airforcebase,NOT CORRECT,0,800
1/17/16 4:38,Knock Knock,Reaching for the Stars,noncombatant,NOT CORRECT,0,800
1/17/16 4:38,Knock Knock,Reaching for the Stars,weaponsgrade,NOT CORRECT,0,800
1/17/16 4:39,Left out,Gravitational Pull,UNION,NOT CORRECT,0,1175
1/17/16 4:39,Death And Mayhem,Luna Park,LIMBO,NOT CORRECT,0,955
1/17/16 4:39,Super Team Awesome,Lost Skull,moldable,NOT CORRECT,0,535
1/17/16 4:40,ducksoup,Is that Even Music?,CYNTHIA JOHNSON,CORRECT,10,165
1/17/16 4:40,Codex Rotundus,Satellite Navigation,LEFT TURN,CORRECT,10,970
1/17/16 4:40,Knock Knock,Follow the Pipes,zigzagline,NOT CORRECT,0,800
1/17/16 4:41,Knock Knock,Follow the Pipes,zigzagpath,NOT CORRECT,0,800
1/17/16 4:43,Left out,"identify, SORT, index, solve",ORGANIZED,NOT CORRECT,0,1175
1/17/16 4:43,Knock Knock,Follow the Pipes,online porn,CORRECT,10,810
1/17/16 4:43,‰Ïö‰Ïö‰Ïö Galactic Trendsetters ‰Ïö‰Ïö‰Ïö,"The Indescribable, Amorphous Cryptic",stream boredom,NOT CORRECT - DUPLICATE,0,725
1/17/16 4:43,The Providence Transplantations,Soul-Searching,BE HEINOUS,NOT CORRECT,0,490
1/17/16 4:43,Left out,Wisdom is Eternal,chevron,NOT CORRECT,0,1175
1/17/16 4:44,Left out,Wisdom is Eternal,Wedge,NOT CORRECT,0,1175
1/17/16 4:44,Death And Mayhem,Luna Park,BENDLET,CORRECT,10,965
1/17/16 4:45,‰Ïö‰Ïö‰Ïö Galactic Trendsetters ‰Ïö‰Ïö‰Ïö,"The Indescribable, Amorphous Cryptic",EWE,NOT CORRECT,0,725
1/17/16 4:45,Knock Knock,Reaching for the Stars,NONCOMBATANT,NOT CORRECT - DUPLICATE,0,810
1/17/16 4:45,Left out,Orbits,Necklace,NOT CORRECT,0,1175
1/17/16 4:47,Palindrome,Follow the Pipes,bovineporn,NOT CORRECT,0,990
1/17/16 4:47,Left out,"identify, SORT, index, solve",PINTSIZED,NOT CORRECT,0,1175
1/17/16 4:47,Super Team Awesome,Sleeping Beauty,irritation,NOT CORRECT,0,535
1/17/16 4:48,‰Ïö‰Ïö‰Ïö Galactic Trendsetters ‰Ïö‰Ïö‰Ïö,"The Indescribable, Amorphous Cryptic",ENDIVE,NOT CORRECT,0,725
1/17/16 4:48,Codex Rotundus,Jackson Pollock,BLUE POLES,NOT CORRECT,0,970
1/17/16 4:49,Test Solution Please Ignore,Don't Cross an Alpha Bitch!,Beyonce,NOT CORRECT,0,295
1/17/16 4:49,Super Team Awesome,Blocks and Blocks,emeritaz,NOT CORRECT,0,535
1/17/16 4:50,Knock Knock,Reaching for the Stars,downinflames,NOT CORRECT,0,810
1/17/16 4:53,Knock Knock,The Scenic Route,IMPRESSIONISMS,NOT CORRECT,0,810
1/17/16 4:55,Left out,Gravitational Pull,Union Set,NOT CORRECT,0,1175
1/17/16 4:58,Metaphysical Plant,Replication,GULPHS,NOT CORRECT,0,925
1/17/16 4:58,‰Ïö‰Ïö‰Ïö Galactic Trendsetters ‰Ïö‰Ïö‰Ïö,"The Indescribable, Amorphous Cryptic",MASTER BEDROOM,CORRECT,10,735
1/17/16 4:59,Palindrome,Follow the Pipes,ONLINE PORN,CORRECT,10,1000
1/17/16 5:00,Left out,Sculptural Disassembly,COUPLE,NOT CORRECT,0,1175
1/17/16 5:01,Metaphysical Plant,Triangular Intrigue,TRIREME,CORRECT,10,935
1/17/16 5:01,Super Team Awesome,Worrying Ziggurats,TURNIP,NOT CORRECT,0,535
1/17/16 5:03,Metaphysical Plant,"The Foetid, Charnel Pie Charts",New York,CORRECT,10,945
1/17/16 5:03,Knock Knock,The Scenic Route,BUILDUSATHNEED,NOT CORRECT,0,810
1/17/16 5:03,Black Dynamite,Always Amusing,thiodia,NOT CORRECT,0,60
1/17/16 5:04,Team Unseen,Road Trip,old maids,CORRECT,5,255
1/17/16 5:05,‰Ïö‰Ïö‰Ïö Galactic Trendsetters ‰Ïö‰Ïö‰Ïö,Field Scribe,J J ABRAMS,NOT CORRECT,0,735
1/17/16 5:06,Hunches in Bunches,"The Shunned, Cyclopean Postcards",georgecostanza,NOT CORRECT,0,685
1/17/16 5:06,Random Name Generator,Zodiac Quest,ZODIAC,NOT CORRECT,0,415
1/17/16 5:08,Left out,It Is What It is,fake illness,NOT CORRECT,0,1175
1/17/16 5:09,Left out,It Is What It is,fake illness here,NOT CORRECT,0,1175
1/17/16 5:12,Rage Against the Dying of the Warehouse,"The Shunned, Cyclopean Postcards",george costanza,NOT CORRECT,0,715
1/17/16 5:12,Hunches in Bunches,"The Shunned, Cyclopean Postcards",seinfeld,NOT CORRECT,0,685
1/17/16 5:13,Rage Against the Dying of the Warehouse,"The Shunned, Cyclopean Postcards",JASON ALEXANDER,CORRECT,10,725
1/17/16 5:13,Hunches in Bunches,"The Shunned, Cyclopean Postcards",jasonalexander,CORRECT,10,695
1/17/16 5:14,‰Ïö‰Ïö‰Ïö Galactic Trendsetters ‰Ïö‰Ïö‰Ïö,Field Scribe,aliab,NOT CORRECT,0,735
1/17/16 5:14,Setec Astronomy,"Honey, I Shrunk the Hunt!",woebegone,NOT CORRECT,0,1010
1/17/16 5:18,‰Ïö‰Ïö‰Ïö Galactic Trendsetters ‰Ïö‰Ïö‰Ïö,Field Scribe,ahab,NOT CORRECT,0,735
1/17/16 5:19,Frumious Bandersnatch,Meet the Loremipsumstanis,SELA WARD,CORRECT,10,420
1/17/16 5:20,Metaphysical Plant,Wanderer,MAGE,NOT CORRECT,0,945
1/17/16 5:21,Metaphysical Plant,Wanderer,MORE,NOT CORRECT,0,945
1/17/16 5:21,Test Solution Please Ignore,Something For Everyone,FRANCOIS,NOT CORRECT - DUPLICATE,0,295
1/17/16 5:23,Up Late,"The Shunned, Cyclopean Postcards",Jason Alexander,CORRECT,10,690
1/17/16 5:24,Eunoia,Crimes Against Cruciverbalism,Anhonestmistake,NOT CORRECT,0,80
1/17/16 5:29,Hunches in Bunches,Girl Talk,KARIN INGEL ANKER,CORRECT,10,705
1/17/16 5:30,Up Late,"The Indescribable, Amorphous Cryptic",BOREDOM,NOT CORRECT,0,690
1/17/16 5:30,Codex Rotundus,Trivial Mathematics,CUBIC FUNCTION,CORRECT,10,980
1/17/16 5:30,‰Ïö‰Ïö‰Ïö Galactic Trendsetters ‰Ïö‰Ïö‰Ïö,Field Scribe,ahah,NOT CORRECT,0,735
1/17/16 5:30,‰Ïö‰Ïö‰Ïö Galactic Trendsetters ‰Ïö‰Ïö‰Ïö,Field Scribe,aliah,NOT CORRECT,0,735
1/17/16 5:30,Eunoia,Blocks,drifters,CORRECT - DUPLICATE,0,80
1/17/16 5:31,Eunoia,"1, 2, 3",reputation,NOT CORRECT - DUPLICATE,0,80
1/17/16 5:31,Eunoia,A Quick Sudoku,quitenice,CORRECT - DUPLICATE,0,80
1/17/16 5:31,Eunoia,Missing the Mark,powderpuff,CORRECT - DUPLICATE,0,80
1/17/16 5:32,Test Solution Please Ignore,Something For Everyone,Fifteen Dogs,NOT CORRECT,0,295
1/17/16 5:32,Test Solution Please Ignore,Something For Everyone,Poem for a dog,NOT CORRECT,0,295
1/17/16 5:33,Eunoia,Who?,ubiwerks,CORRECT - DUPLICATE,0,80
1/17/16 5:33,Setec Astronomy,King Arthur,DOCOCONUTHOOFBEATS,CORRECT,25,1035
1/17/16 5:33,Up Late,"The Indescribable, Amorphous Cryptic",BOREDOM STREAM,NOT CORRECT,0,690
1/17/16 5:34,Up Late,"The Indescribable, Amorphous Cryptic",STREAM BOREDOM,NOT CORRECT,0,690
1/17/16 5:35,Not So Great Ideas,Who?,OTHERONES,NOT CORRECT,0,145
1/17/16 5:36,Not So Great Ideas,Road Trip,OLDMAIOX,NOT CORRECT,0,145
1/17/16 5:37,"Immoral, Illegal, and Fattening",One Starry Night,PIMPING,CORRECT,10,815
1/17/16 5:38,Setec Astronomy,Some Assembly Required (SAR),SHI,CORRECT,10,1045
1/17/16 5:40,Setec Astronomy,CLICK TO WIN!!!,woebegone,NOT CORRECT,0,1045
1/17/16 5:40,Test Solution Please Ignore,Something For Everyone,MARMADUKE,NOT CORRECT,0,295
1/17/16 5:40,Frumious Bandersnatch,Zodiac Quest,ZENITH,NOT CORRECT,0,420
1/17/16 5:40,Up Late,"The Indescribable, Amorphous Cryptic",MASTER BEDROOM,CORRECT,10,700
1/17/16 5:41,Setec Astronomy,CLICK TO WIN!!!,windowpanes,CORRECT,10,1055
1/17/16 5:42,Setec Astronomy,Race Around the Block Again,woebegone,CORRECT,10,1065
1/17/16 5:44,Not So Great Ideas,Who?,DREWMOUSE,NOT CORRECT,0,145
1/17/16 5:48,Knock Knock,The Scenic Route,BUILDUSETHEADA,NOT CORRECT,0,810
1/17/16 5:49,Black Dynamite,Quilt by Association,coreless,NOT CORRECT,0,60
1/17/16 5:49,Not So Great Ideas,Who?,Ub Iwerks,CORRECT,5,150
1/17/16 5:50,Left out,Zodiac Quest,SNOOZE,NOT CORRECT,0,1175
1/17/16 5:52,Setec Astronomy,Reaching for the Stars,openhearse,NOT CORRECT,0,1065
1/17/16 5:52,Black Dynamite,Quilt by Association,cordless,CORRECT,10,70
1/17/16 5:53,Grand Unified Theory of Love,Don't Cross an Alpha Bitch!,ILIAC,NOT CORRECT,0,105
1/17/16 5:55,Central Services,Emergency Deportation,elmswell,CORRECT,10,555
1/17/16 5:55,Frumious Bandersnatch,Puzzle Extravaganza,DUEL WITH SANS,NOT CORRECT,0,420
1/17/16 5:56,Palindrome,Trivial Mathematics,cubic function,CORRECT,10,1010
1/17/16 5:56,Knock Knock,The Scenic Route,BUILDUSCRMEDAL,NOT CORRECT,0,810
1/17/16 5:57,Up Late,It's A Long Story,bugger all,NOT CORRECT,0,700
1/17/16 5:59,Up Late,It's A Long Story,llareggub,CORRECT,5,705
1/17/16 6:00,Death And Mayhem,Lesser Works,QUARTERAFTERONE,CORRECT,10,975
1/17/16 6:03,‰Ïö‰Ïö‰Ïö Galactic Trendsetters ‰Ïö‰Ïö‰Ïö,"The Gibbous, Non-Euclidean Program",FINAL WARNING,CORRECT,10,745
1/17/16 6:03,Team Unseen,Paddywhack,BULLDOG,NOT CORRECT,0,255
1/17/16 6:05,Knock Knock,Reaching for the Stars,ELECTROSHOCK,NOT CORRECT,0,810
1/17/16 6:07,Knock Knock,Reaching for the Stars,ECHOLOCATION,NOT CORRECT,0,810
1/17/16 6:08,"Immoral, Illegal, and Fattening","The Tenebrous, Stygian Test of Knowledge",STREET URCHIN,CORRECT,10,825
1/17/16 6:13,‰Ïö‰Ïö‰Ïö Galactic Trendsetters ‰Ïö‰Ïö‰Ïö,Wanderer,agility,NOT CORRECT,0,745
1/17/16 6:16,Setec Astronomy,Time Suck,GAMMA,CORRECT,10,1075
1/17/16 6:17,‰Ïö‰Ïö‰Ïö Galactic Trendsetters ‰Ïö‰Ïö‰Ïö,Field Scribe,high,NOT CORRECT,0,745
1/17/16 6:17,Metaphysical Plant,Jackson Pollock,geeks,NOT CORRECT,0,945
1/17/16 6:19,Left out,"The Spectral, Daemoniac Web of Links",child trafficking,NOT CORRECT,0,1175
1/17/16 6:19,Setec Astronomy,"Honey, I Shrunk the Hunt!",LITTLEBIGHORN,CORRECT,10,1085
1/17/16 6:19,Test Solution Please Ignore,Something For Everyone,DOGMA,NOT CORRECT,0,295
1/17/16 6:19,Setec Astronomy,Reaching for the Stars,ONLINEPORN,NOT CORRECT,0,1085
1/17/16 6:20,Corvus Ailurus Mus,Missing the Mark,Powerpuffd,NOT CORRECT,0,10
1/17/16 6:20,Super Team Awesome,World's Longest Diagramless,ZEBRA,NOT CORRECT,0,535
1/17/16 6:23,Super Team Awesome,World's Longest Diagramless,ZIMBABWE,NOT CORRECT,0,535
1/17/16 6:23,Codex Rotundus,Lesser Works,QUARTER AFTER ONE,CORRECT,10,990
1/17/16 6:24,Left as an Exercise for the Reader,Girl Talk,kitty,NOT CORRECT,0,455
